latitude,longitude,raw_model_score,prospectivity_score,prospectivity_class,geological_group,geological_formation,stratigraphic_unit,lithology
21.45937,79.84294,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.38706,80.23176,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.41521,80.30003,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.96251,80.35834,0.015481084829236227,54.7575,MODERATE,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.93527,79.84706,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.74608,80.53278,0.014446468031815965,51.370000000000005,MODERATE,,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.77693,79.72986,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.91424,80.43688,0.33410130370376917,85.3475,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.41205,79.90215,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.49064,79.6545,0.013676722591354062,33.0475,LOW,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.24368,79.79648,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.23566,80.38943,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.07154,80.14933,0.015394278302452337,54.5975,MODERATE,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.86278,79.52768,0.013832835790784676,44.1125,MODERATE,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.49359,79.51116,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
20.99679,80.24336,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.84136,79.66134,0.015793984479228716,55.8575,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.08822,79.62126,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
22.06209,80.32435,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.807,79.76945,0.13298872996664846,80.2825,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.72729,79.4388,0.01799866222858505,60.762499999999996,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.09501,79.90229,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.0528,80.08993,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.26824,80.13194,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.62649,79.42606,0.0153384501801318,54.4425,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.04586,79.93963,0.01898683173418408,62.542500000000004,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.99532,79.81743,0.024254969338897443,66.58500000000001,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.31728,79.93362,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.38949,79.40421,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.32241,79.73429,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.58621,80.1865,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.92071,79.51369,0.017667314418180466,60.247499999999995,HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.88974,80.59699,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
22.01357,80.64208,0.015943157037166377,56.427499999999995,MODERATE,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.57606,79.81858,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.73979,80.23524,0.027112645779504847,68.1925,HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
22.09469,80.17595,0.013832835790784676,44.1125,MODERATE,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.76066,79.56731,0.01302949405698168,2.1875,VERY LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.15047,79.85465,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.34222,80.62484,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.04083,79.51598,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.0826,80.09773,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.5402,80.12894,0.03018126099861272,69.33749999999999,HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.83628,79.56778,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.17673,80.04582,0.013676722591354062,33.0475,LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.33402,80.5427,0.013676722591354062,33.0475,LOW,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.35386,79.50035,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.95815,79.59667,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.17084,79.68232,0.013676722591354062,33.0475,LOW,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
20.99085,80.32627,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),
21.69861,80.10043,0.013832835790784676,44.1125,MODERATE,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.58222,80.00461,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
20.95325,80.37968,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.86763,80.62175,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.45864,79.60474,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.60739,80.40567,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.75498,79.83112,0.06722654103337886,76.0325,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.01161,79.53979,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,,Basaltic/lateritic cover and alluvium
21.15705,79.68348,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.50577,79.86908,0.013676722591354062,33.0475,LOW,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.15628,80.51891,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.0899,79.97193,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),
21.33996,80.14859,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.46199,79.3932,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.96984,79.43321,0.017764264173758863,60.435,HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.66392,80.56983,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
22.06528,80.43981,0.02239181494163219,65.2975,HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.49864,79.98653,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.5169,79.61052,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.32374,79.40223,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.04787,80.61795,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.15641,79.35737,0.013676722591354062,33.0475,LOW,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.03125,79.65894,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.79414,80.23907,0.0860765623004818,77.55250000000001,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.3688,80.56927,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
20.98782,79.50218,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),
21.85264,80.35606,0.011820068821522698,1.0274999999999999,VERY LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.25581,79.7813,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.02223,80.23363,0.018523091700286588,61.8525,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.9377,79.47562,0.01513999709188896,53.98500000000001,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.31451,80.47426,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.23286,80.26939,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.1417,80.59228,0.02026287009516552,63.917500000000004,HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.93358,80.00314,0.013332281712882208,2.5625,VERY LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
22.06195,80.504,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
20.97045,80.05252,0.013676722591354062,33.0475,LOW,,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.668,80.01663,0.016745059809562618,58.6325,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.26997,79.47299,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.39968,80.40842,0.013676722591354062,33.0475,LOW,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.05929,79.88586,0.013676722591354062,33.0475,LOW,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.84804,80.13003,0.12967911840538848,80.0925,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.58077,80.1959,0.013832835790784676,44.1125,MODERATE,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.90043,80.35725,0.014206100714082869,50.79749999999999,MODERATE,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.08978,80.09795,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
22.14673,80.15588,0.013832835790784676,44.1125,MODERATE,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.36827,80.02698,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.09173,80.14814,0.017740762549295245,60.39,HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.76175,79.9275,0.01785365893684846,60.567499999999995,HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.0806,80.35934,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.88839,80.40366,0.04163197346037521,72.36749999999999,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.6228,80.02224,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.17644,79.54062,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.17468,79.83555,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.09379,80.44192,0.023214425894471702,65.95,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.14828,80.54177,0.01745216461180081,59.7875,MODERATE,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.64134,79.69717,0.031186610634627177,69.6675,HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.17458,80.57343,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.35831,79.70973,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.20435,80.54454,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.67899,80.56607,0.016434508974264225,58.1075,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.43033,80.00628,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.40368,80.58572,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.9117,80.06405,0.013611576277531031,16.2025,VERY LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
22.10628,79.84256,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.18643,80.40321,0.013676722591354062,33.0475,LOW,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon III (upper),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.44731,79.49108,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.59384,79.63165,0.01654075227825544,58.3125,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.24505,79.62722,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.43228,80.1587,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.01696,80.27154,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
20.99947,80.43865,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.89363,80.51982,0.011028435004976446,0.4925,VERY LOW,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.35691,80.48756,0.013676722591354062,33.0475,LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.79891,80.23659,0.35398722883781664,85.70750000000001,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.0495,80.53928,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.7548,79.70821,0.06516164027652478,75.8325,HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.73404,80.29286,0.025998348268609126,67.4725,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.93575,79.44967,0.014884185058841428,53.1375,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.19553,79.5128,0.013676722591354062,33.0475,LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.61134,79.64396,0.014971976732824478,53.464999999999996,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
22.03142,79.48348,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.21386,80.60537,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.09984,79.95612,0.013676722591354062,33.0475,LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.36372,80.52872,0.013676722591354062,33.0475,LOW,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
22.10842,79.96962,0.01877129063992847,62.322500000000005,HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),
21.13887,80.25958,0.013676722591354062,33.0475,LOW,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.0932,79.76823,0.013676722591354062,33.0475,LOW,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
22.1473,80.58586,0.01577468649187519,55.792500000000004,MODERATE,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.42179,79.39536,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.1291,80.25663,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.62034,80.58549,0.014935162637611105,53.2825,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
20.96663,80.37459,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.46069,80.42588,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
20.99346,79.73891,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.62841,79.9374,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.69972,79.52704,0.019136286094808993,63.00750000000001,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
20.95423,79.83933,0.013590006138122241,9.504999999999999,VERY LOW,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.56525,79.36097,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
22.08394,80.3624,0.016220374854221918,57.6175,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.42771,80.58892,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
